Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-12-12 00:00:00-05:00,0.09944947808980942,0.09988184312927276,0.09944947808980942,0.09944947808980942,469033600,0.0,0.0
1980-12-15 00:00:00-05:00,0.09469353461711354,0.09469353461711354,0.09426116943359375,0.09426116943359375,175884800,0.0,0.0
1980-12-16 00:00:00-05:00,0.08777498689685301,0.08777498689685301,0.08734262734651566,0.08734262734651566,105728000,0.0,0.0
1980-12-17 00:00:00-05:00,0.08950440585613251,0.08993677103077312,0.08950440585613251,0.08950440585613251,86441600,0.0,0.0
1980-12-18 00:00:00-05:00,0.09209933876991272,0.0925316980768195,0.09209933876991272,0.09209933876991272,73449600,0.0,0.0
1980-12-19 00:00:00-05:00,0.09772002696990967,0.09815239199827586,0.09772002696990967,0.09772002696990967,48630400,0.0,0.0
1980-12-22 00:00:00-05:00,0.10247603803873062,0.10290917673228425,0.10247603803873062,0.10247603803873062,37363200,0.0,0.0
1980-12-23 00:00:00-05:00,0.10680044442415237,0.10723280959827237,0.10680044442415237,0.10680044442415237,46950400,0.0,0.0
1980-12-24 00:00:00-05:00,0.11242115497589113,0.11285352014203597,0.11242115497589113,0.11242115497589111,48003200,0.0,0.0
1980-12-26 00:00:00-05:00,0.1227986067533493,0.12323097186133036,0.1227986067533493,0.1227986067533493,55574400,0.0,0.0
1980-12-29 00:00:00-05:00,0.12452804297208786,0.12496040803608827,0.12452804297208786,0.12452804297208786,93161600,0.0,0.0
1980-12-30 00:00:00-05:00,0.1219338887825763,0.1219338887825763,0.12150153517723083,0.12150153517723083,68880000,0.0,0.0
1980-12-31 00:00:00-05:00,0.1184750279852213,0.1184750279852213,0.11804266273975372,0.11804266273975372,35750400,0.0,0.0
1981-01-02 00:00:00-05:00,0.11933973431587219,0.12020446471540526,0.11933973431587219,0.11933973431587219,21660800,0.0,0.0
1981-01-05 00:00:00-05:00,0.11717794490975986,0.11717794490975986,0.11674559116363525,0.11674559116363525,35728000,0.0,0.0
1981-01-06 00:00:00-05:00,0.11198879086085389,0.11198879086085389,0.11155642569065094,0.11155642569065094,45158400,0.0,0.0
1981-01-07 00:00:00-05:00,0.10723280959827237,0.10723280959827237,0.10680044442415237,0.10680044442415237,55686400,0.0,0.0
1981-01-08 00:00:00-05:00,0.10507101216150956,0.10507101216150956,0.10463865846395491,0.10463865846395493,39827200,0.0,0.0
1981-01-09 00:00:00-05:00,0.11025939881801605,0.11069176421209624,0.11025939881801605,0.11025939881801605,21504000,0.0,0.0
1981-01-12 00:00:00-05:00,0.11025943375233309,0.11025943375233309,0.10939471423625946,0.10939471423625946,23699200,0.0,0.0
1981-01-13 00:00:00-05:00,0.1059356931862876,0.1059356931862876,0.10550332814455032,0.10550332814455032,23049600,0.0,0.0
1981-01-14 00:00:00-05:00,0.1059357300400734,0.1063680952322254,0.1059357300400734,0.1059357300400734,14291200,0.0,0.0
1981-01-15 00:00:00-05:00,0.10809757560491562,0.10896229469234614,0.10809757560491562,0.10809757560491562,14067200,0.0,0.0
1981-01-16 00:00:00-05:00,0.10766518919999246,0.10766518919999246,0.10723282396793365,0.10723282396793365,13395200,0.0,0.0
1981-01-19 00:00:00-05:00,0.11371824890375137,0.11415061410782373,0.11371824890375137,0.11371824890375137,41574400,0.0,0.0
1981-01-20 00:00:00-05:00,0.11069176421209624,0.11069176421209624,0.11025939881801605,0.11025939881801605,30083200,0.0,0.0
1981-01-21 00:00:00-05:00,0.11242115497589113,0.11328587376212464,0.11242115497589113,0.11242115497589111,15904000,0.0,0.0
1981-01-22 00:00:00-05:00,0.11371824890375137,0.11458297931189611,0.11371824890375137,0.11371824890375137,35548800,0.0,0.0
1981-01-23 00:00:00-05:00,0.11371821207226464,0.11415057713630096,0.1132858470082283,0.1132858470082283,11222400,0.0,0.0
1981-01-26 00:00:00-05:00,0.11198879086085389,0.11198879086085389,0.11155642569065094,0.11155642569065094,24640000,0.0,0.0
1981-01-27 00:00:00-05:00,0.11155637757388497,0.11155637757388497,0.1106916591525078,0.11069165915250778,23699200,0.0,0.0
1981-01-28 00:00:00-05:00,0.10766518919999246,0.10766518919999246,0.10723282396793365,0.10723282396793365,28156800,0.0,0.0
1981-01-29 00:00:00-05:00,0.10377392978725095,0.10377392978725095,0.10334156453609467,0.10334156453609467,43904000,0.0,0.0
1981-01-30 00:00:00-05:00,0.09858475702664204,0.09858475702664204,0.09772002696990967,0.09772002696990967,46188800,0.0,0.0
1981-02-02 00:00:00-05:00,0.0925316980768195,0.0925316980768195,0.09209933876991272,0.09209933876991272,23766400,0.0,0.0
1981-02-03 00:00:00-05:00,0.0955582782626152,0.09599063775930634,0.0955582782626152,0.0955582782626152,19152000,0.0,0.0
1981-02-04 00:00:00-05:00,0.0990171879529953,0.09944954172304935,0.0990171879529953,0.0990171879529953,27865600,0.0,0.0
1981-02-05 00:00:00-05:00,0.0990171879529953,0.0998819070391636,0.0990171879529953,0.0990171879529953,7929600,0.0,0.0
1981-02-06 00:00:00-05:00,0.09944947808980942,0.09988184312927276,0.09944947808980942,0.09944947808980942,13865600,0.0,0.0
1981-02-09 00:00:00-05:00,0.095125894027605,0.095125894027605,0.09426116943359375,0.09426116943359375,16755200,0.0,0.0
1981-02-10 00:00:00-05:00,0.09426116943359375,0.09469353461711354,0.09426116943359375,0.09426116943359375,18345600,0.0,0.0
1981-02-11 00:00:00-05:00,0.09166700619780976,0.09166700619780976,0.09123464673757553,0.09123464673757553,13843200,0.0,0.0
